Date,Open,High,Low,Close,Adj Close,Volume
2017-10-30,10.600000,10.890000,10.100000,10.250000,10.250000,6243023
2017-11-06,10.290000,10.290000,8.900000,9.000000,9.000000,4243424
2017-11-13,9.000000,10.400000,8.800000,9.800000,9.800000,1711195
2017-11-20,9.977000,10.300000,9.700000,10.250000,10.250000,497338
2017-11-27,10.270000,10.300000,9.850000,10.250000,10.250000,655244
2017-12-04,10.390000,10.390000,9.410000,9.852000,9.852000,355222
2017-12-11,9.731000,12.670000,9.710000,11.985000,11.985000,1008717
2017-12-18,12.195000,12.265000,10.850000,11.910000,11.910000,171218
2017-12-25,11.910000,12.000000,11.530000,11.900000,11.900000,61386
2018-01-01,11.900000,12.050000,11.660000,12.010000,12.010000,163263
2018-01-08,12.000000,12.050000,11.130000,11.650000,11.650000,152653
2018-01-15,11.650000,11.690000,11.090000,11.220000,11.220000,32261
2018-01-22,11.020000,11.900000,11.000000,11.750000,11.750000,218288
2018-01-29,11.750000,13.550000,11.750000,13.150000,13.150000,557647
2018-02-05,13.380000,13.580000,11.850000,13.250000,13.250000,298498
2018-02-12,13.560000,14.220000,12.550000,12.940000,12.940000,225624
2018-02-19,12.900000,13.610000,12.900000,13.200000,13.200000,52437
2018-02-26,13.220000,13.620000,12.000000,12.270000,12.270000,122196
2018-03-05,12.510000,12.750000,11.950000,12.530000,12.530000,184747
2018-03-12,12.510000,13.200000,12.250000,12.980000,12.980000,75783
2018-03-19,13.140000,14.880000,12.830000,13.400000,13.400000,323554
2018-03-26,13.500000,13.980000,13.170000,13.280000,13.280000,134074
2018-04-02,13.280000,13.430000,12.680000,12.900000,12.900000,103107
2018-04-09,13.050000,13.620000,12.690000,13.200000,13.200000,132944
2018-04-16,13.360000,14.140000,11.770000,12.150000,12.150000,1726218
2018-04-23,12.200000,12.240000,11.550000,11.900000,11.900000,391689
2018-04-30,11.850000,12.000000,11.220000,11.250000,11.250000,320703
2018-05-07,11.270000,11.750000,11.170000,11.400000,11.400000,542915
2018-05-14,12.200000,12.490000,11.700000,12.020000,12.020000,1483622
2018-05-21,12.020000,12.210000,11.430000,11.530000,11.530000,629560
2018-05-28,11.600000,12.260000,11.340000,11.950000,11.950000,1127042
2018-06-04,12.090000,13.300000,11.940000,13.160000,13.160000,796768
2018-06-11,13.100000,13.460000,12.950000,13.140000,13.140000,2919639
2018-06-18,12.990000,13.500000,12.780000,13.350000,13.350000,399043
2018-06-25,13.430000,13.430000,12.560000,13.070000,13.070000,335421
2018-07-02,12.980000,13.900000,12.420000,13.850000,13.850000,400806
2018-07-09,13.910000,14.690000,13.900000,14.580000,14.580000,632769
2018-07-16,14.660000,14.900000,13.810000,14.570000,14.570000,687557
2018-07-23,14.540000,15.000000,14.330000,14.750000,14.750000,301695
2018-07-30,14.720000,14.990000,13.980000,14.350000,14.350000,641567
2018-08-06,14.340000,14.590000,13.820000,14.150000,14.150000,991867
2018-08-13,14.320000,14.320000,12.500000,12.940000,12.940000,1547323
2018-08-20,13.050000,13.050000,12.300000,12.600000,12.600000,435572
2018-08-27,12.650000,12.660000,11.910000,12.250000,12.250000,1540013
